reported_date,reporting_country_territory,province_city,confirmed_cases,new_confirmed_cases,total_deaths,new_total_deaths,transmission_classification,total_cases_with_travel_history_to_china,new_cases_with_travel_history_to_china,total_cases_with_possible_or_confirmed_transmission_outside_china,new_cases_with_possible_or_confirmed_transmission_outside_china,total_cases_with_site_of_transmission_under_investigation,new_cases_with_site_of_transmission_under_investigation,place_of_exposure_in_china_cases,place_of_exposure_in_china_cases_new,place_of_exposure_outside_reporting_country_and_china_cases,place_of_exposure_outside_reporting_country_and_china_cases_new,place_of_exposure_in_reporting_country_cases,place_of_exposure_in_reporting_country_cases_new,suspected_cases,daily_suspected_cases,daily_lab_confirmed_cases,daily_clinically_diagnosed_cases,daily_total_cases,cumulative_total_cases,cumulative_lab_confirmed_cases,cumulative_clinically_diagnosed_cases,cumulative_deaths,days_since_last_reported,who_region,population,report_url
2020-03-31,United States of America,,122653,19332,2112,444,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Canada,,5655,898,61,6,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Brazil,,3904,487,114,22,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Chile,,1909,0,6,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,1,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Ecuador,,1835,12,48,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Panama,,901,115,17,3,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Mexico,,848,131,16,4,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Argentina,,745,55,19,2,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Peru,,671,36,11,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Colombia,,608,69,6,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Dominican Republic,,581,0,20,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,2,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Uruguay,,303,29,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Costa Rica,,295,32,2,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Cuba,,119,0,3,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,1,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Venezuela (Bolivarian Republic of),,113,0,2,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,1,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Honduras,,110,43,2,1,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Trinidad and Tobago,,76,2,3,1,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Bolivia (Plurinational State of),,74,0,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,1,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Paraguay,,59,3,3,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Guatemala,,34,2,1,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Jamaica,,32,2,1,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Barbados,,26,2,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,El Salvador,,24,5,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Haiti,,15,7,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Dominica,,11,0,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,3,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Bahamas,,10,0,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,1,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Suriname,,8,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,2,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Antigua and Barbuda,,7,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,2,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Grenada,,7,0,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,3,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Guyana,,5,0,1,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,11,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Nicaragua,,4,0,1,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,1,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Saint Kitts and Nevis,,4,2,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Saint Lucia,,4,1,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Belize,,2,0,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,4,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Saint Vincent and the Grenadines,,1,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,17,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Martinique,,105,12,2,1,Imported cases only,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Guadeloupe,,96,0,2,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,2,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Puerto Rico,,64,0,2,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,3,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Aruba,,46,0,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,1,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,French Guiana,,31,0,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,2,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Bermuda,,22,5,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,United States Virgin Islands,,22,5,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Cayman Islands,,8,0,1,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,4,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Curacao,,7,0,1,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,3,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Saint Martin,,6,0,0,0,Under investigation,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Montserrat,,5,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,2,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Saint Barthelemy,,5,0,0,0,Under investigation,,,,,,,,,,,,,,,,,,,,,,2,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Turks and Caicos Islands,,4,2,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Sint Maarten,,3,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,2,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Anguilla,,2,0,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,3,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,British Virgin Islands,,2,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,3,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,South Africa,,1280,93,1,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Algeria,,454,45,29,3,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Burkina Faso,,222,76,3,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Cote d?Ivoire,,165,25,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Ghana,,152,15,5,1,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Senegal,,142,23,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Cameroon,,113,22,2,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Mauritius,,102,0,2,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,1,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Democratic Republic of the Congo,,81,13,8,2,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Rwanda,,70,10,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Nigeria,,65,0,1,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,3,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Madagascar,,37,11,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Uganda,,33,19,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Togo,,28,0,1,1,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Kenya,,25,0,1,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,5,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Ethiopia,,21,5,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Niger,,20,10,3,2,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Congo,,19,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,2,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Mali,,18,0,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,1,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Guinea,,16,8,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Zambia,,16,0,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,1,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Equatorial Guinea,,13,7,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Namibia,,11,3,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Eswatini,,9,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,2,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Mozambique,,8,0,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,1,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Seychelles,,8,1,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Gabon,,7,0,1,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,2,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Benin,,6,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,3,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Eritrea,,6,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,3,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Cabo Verde,,5,0,1,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,2,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Chad,,5,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,3,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Mauritania,,5,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,1,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Zimbabwe,,5,0,1,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,2,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Gambia,,3,0,1,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,1,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Liberia,,3,0,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,8,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Angola,,2,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,8,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Guinea-Bissau,,2,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,4,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Réunion,,207,64,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,Mayotte,,82,32,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-31,International conveyance (Diamond Princess) (Diamond,,712,0,7,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,14,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200330-sitrep-70-covid-19.pdf?sfvrsn=7e0fe3f8_2
2020-03-30,China,,82356,126,3306,5,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200329-sitrep-69-covid-19.pdf?sfvrsn=8d6620fa_4
2020-03-30,Republic of Korea,,9583,105,152,8,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200329-sitrep-69-covid-19.pdf?sfvrsn=8d6620fa_4
2020-03-30,Australia,,3966,331,16,2,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200329-sitrep-69-covid-19.pdf?sfvrsn=8d6620fa_4
2020-03-30,Malaysia,,2320,159,27,1,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200329-sitrep-69-covid-19.pdf?sfvrsn=8d6620fa_4
2020-03-30,Japan,,1693,194,52,3,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200329-sitrep-69-covid-19.pdf?sfvrsn=8d6620fa_4
2020-03-30,Philippines,,1075,272,68,14,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200329-sitrep-69-covid-19.pdf?sfvrsn=8d6620fa_4
2020-03-30,Singapore,,802,70,2,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200329-sitrep-69-covid-19.pdf?sfvrsn=8d6620fa_4
2020-03-30,New Zealand,,476,60,1,1,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200329-sitrep-69-covid-19.pdf?sfvrsn=8d6620fa_4
2020-03-30,Viet Nam,,179,10,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200329-sitrep-69-covid-19.pdf?sfvrsn=8d6620fa_4
2020-03-30,Brunei Darussalam,,120,5,1,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200329-sitrep-69-covid-19.pdf?sfvrsn=8d6620fa_4
2020-03-30,Cambodia,,102,0,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,1,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200329-sitrep-69-covid-19.pdf?sfvrsn=8d6620fa_4
2020-03-30,Mongolia,,12,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,1,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200329-sitrep-69-covid-19.pdf?sfvrsn=8d6620fa_4
2020-03-30,Fiji,,5,0,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,3,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200329-sitrep-69-covid-19.pdf?sfvrsn=8d6620fa_4
2020-03-30,Papua New Guinea,,1,0,0,0,Imported cases only,,,,,,,,,,,,,,,,,,,,,,8,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200329-sitrep-69-covid-19.pdf?sfvrsn=8d6620fa_4
2020-03-30,Guam,,56,5,1,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200329-sitrep-69-covid-19.pdf?sfvrsn=8d6620fa_4
2020-03-30,French Polynesia,,34,4,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200329-sitrep-69-covid-19.pdf?sfvrsn=8d6620fa_4
2020-03-30,New Caledonia,,15,0,0,0,Local transmission,,,,,,,,,,,,,,,,,,,,,,1,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200329-sitrep-69-covid-19.pdf?sfvrsn=8d6620fa_4
2020-03-30,Italy,,92472,5974,10023,887,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200329-sitrep-69-covid-19.pdf?sfvrsn=8d6620fa_4
2020-03-30,Spain,,72248,8189,5690,832,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200329-sitrep-69-covid-19.pdf?sfvrsn=8d6620fa_4
2020-03-30,Germany,,52547,3965,389,64,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200329-sitrep-69-covid-19.pdf?sfvrsn=8d6620fa_4
2020-03-30,France,,37145,4603,2311,319,Local transmission,,,,,,,,,,,,,,,,,,,,,,0,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200329-sitrep-69-covid-19.pdf?sfvrsn=8d6620fa_4
