adm0_name,iso3,x,y,published,sources,info
Sweden,SWE,14.377534,60.601031,2020-03-26,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,"Passengers not arriving from Austria, Belgium, Bulgaria, Cyprus, Czechia, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Iceland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Netherlands, Norway, Poland, Portugal, Romania, Slovakia, Slovenia, Spain or United Kingdom are not allowed to enter. - This does not apply to nationals of Austria, Belgium, Bulgaria, Cyprus, Czechia, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Iceland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Netherlands, Norway, Poland, Portugal, Romania, Slovakia, Slovenia, Spain, Sweden and Switzerland. - This does not apply to passengers with a residence permit issued by Sweden. - This does not apply to passengers with a national visa issued by Sweden. - This does not apply to the following passengers: a. healthcare personnel; b. border workers; c. personnel transporting goods and other personnel in the transport sector to the necessary extent; d. persons covered by Chapter 2. Section 10 of the Aliens Act (2005: 716); e. persons working in international organizations, military personnel and relief workers; f. passengers in transit; g. persons with urgent family reasons; h. persons in need of international protection or for other humanitarian reasons. Internal restrictions : Public gatherings with more than 50 people are banned."
United States Virgin Islands,VIR,-64.819501,17.728014,2020-03-26,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,Passengers are not allowed to enter Virgin Isl. (USA) until 24 April 2020.
Uruguay,URY,-56.017306,-32.796996,2020-03-26,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,"1. Passengers are not allowed to enter Uruguay. - This does not apply to nationals and residents of Uruguay. - This does not apply to accredited diplomats. - This does not apply to beneficiaries of the humanitarian corridor between the port and the Montevideo airport; 2. Passengers are not allowed to transit through Uruguay. - This does not apply to nationals and residents of Argentina, Bolivia, Brazil, Chile, Colombia, Ecuador, Paraguay, Peru, Uruguay and Venezuela transiting through Montevideo (MVD) or Punta del Este (PDP). 3. Nationals and residents of Uruguay, airline crew and accredited diplomats will be placed in quarantine for 14 days. 4. Passengers can only land at Montevideo (MVD) and Punta del Este (PDP). 5. Flights from Europe to Uruguay are suspended until 19 April 2020. Ban on leaving the country for tourist purposes for Uruguayans and residents of Uruguay, until April 13. Only international operations airports open are MVD and PDP. Non-resident foreigners are banned entry. Mercosur nationals and residents can connect via MVD to their countries if they have a ticket in advance. Repatriation flights: only authorized to transport Uruguayan citizens."
Venezuela,VEN,-66.154434,7.122874,2020-03-26,https://www.iata.org/en/programs/safety/health/diseases/government-measures-related-to-coronavirus/?page=1&search=&ordering=DateDesc,"Flights from Europe, Colombia, Panama and the Dominican Repubic are suspended. General aviation and commercial domestic flights suspended. Suspected cases will be subject to quarantine for 30 days."
British Virgin Islands,VGB,-64.59433,18.430285,2020-03-25,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm https://bb.usembassy.gov/covid-19-information/,All airports are closed from 22 March 2020 until 6 April 2020. International crew members on incoming vessels will be required to remain within the port facility and comply with public health measures in effect.
Kosovo,RKS,20.966191,42.467542,2020-03-25,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,"1. Passengers are not allowed to enter Kosovo (Rep.). - This does not apply to nationals of Kosovo (Rep.), - This does not apply to diplomats accredited to Kosovo (Rep.). - This does not apply to representatives of the NATO-Kosovo Force (KFOR) and the European Union Rule of Law Mission in Kosovo (EULEX). 2. Passengers allowed to enter Kosovo (Rep.) are subject to mandatory quarantine for 14 days."
Martinique,MTQ,-60.914458,14.566542,2020-03-25,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,"Effective March 23, a 30 day travel ban will apply to all international flights. Flights from FDF-PTP, FDF.ORY, FDF-CAY wll be reduced to a minimum and for sanitary and family-related reasons only. Cargo operations are exempted. The health department is controlling the temperature of each arrival passenger. Passengers traveling from the infected zones have to respect 14 days of quarantine."
Namibia,NAM,17.22161,-22.138825,2020-03-25,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,"Namibia's borders are closed until 23 April 2020. Declaration of the state of emergency. Suspension of the issuance of visa of arrival at the Hosea Kutako International Airport and implementation of a travel ban for foreign nationals (by air and sea) from affected countries, namely Schegen States, China, Iran, Korea, UK, USA and Japan. The temporary suspension for 30 days for Namibians or Permanent Resident functionaries, except for special cases with prior authorization with the MoH, Home Affairs and Immigration. Exceptional cases will include people seeking medical treatment, essential services such as humanitarian assistance, truck drivers bringing food and other essential commodities. Namibians returning among others. All leisure, business and social travel is suspended and Namibians who are residents in other countries considering to visit Namibia should postpone such visits. Nationals and residents of Namibia arriving from Ethiopia, Germany and Qatar are subject to quarantine for 14 days."
South Sudan,SSD,30.326187,7.290839,2020-03-25,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening UNHAS,"International restrictions: Travellers who have been to China in the past 14 days but who do not meet the definition of a COVID-19 suspect case or contact will have home-based self-monitoring with daily phone calls from public health officers, with the recommendations to remain at home, avoid large gatherings, and practice social distancing. All international flights are being suspended from 24 March; Juba International airport is closed as well as all land crossings, effective 23.59 (local time) 23 March until further notice. This restriction does not apply to aircraft operated in the following circumstances: 1. technical stops where passengers do not disembark or at alternate airports identified in a flight plan to address weather or aircraft safety situations. 2. humanitarian aid, medical and relief flights. 3. cargo flights. the above mentioned exceptions are subject to prior approval from sudan civil aviation authority created."
Tadjikistan,TJK,69.294998,38.430697,2020-03-25,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,"Tajikistan restricts all travel untill 14 of April (Sources, 25.03.2020) ›Visa issuance for Chinese nationals has been temporarily suspended until further notice. ›The only border crossing with China at Kulma Pass is closed until further notice. ›All incoming passengers from Afghanistan, Belgium, Denmark, France, Germany, China, Iran, Italy, Japan, the Netherlands, Norway, Sweden, Switzerland, Spain, South Korea, the UK, the US will be quarantined for 14 days upon arrival. ›Tajikistan Civil Aviation Agency scaled down an earlier travel ban on citizens from 35 countries to five, including Afghanistan, China, Iran, Italy and South Korea. According to the announcement, the Authority requested the airlines neither allow passengers on flights nor sell tickets to the above mentioned. The restrictions are applicable for transit passengers. ›Flight suspensions are in place to/from Afghanistan, China, Iran, Uzbekistan"
